,out_degree,in_degree,out_degree_centrality,in_degree_centrality,avg_trust_given,avg_trust_received,total_trust_given,total_trust_received,trust_ratio,positive_trust_given_count,negative_trust_given_count,positive_trust_received_count,negative_trust_received_count,positive_trust_given_avg,negative_trust_given_avg,trust_selectivity,betweenness_centrality,eigenvector_centrality,community
7230,1,0,0.0002644802962179318,0.0,1.0,0.0,1,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1.0032476747078571e-33,1
3237,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.168555603985496e-06,15
3419,1,1,0.0002644802962179318,0.0002644802962179318,10.0,1.0,10,1,10.0,1,0,1,0,10.0,0.0,0.0,0.0,6.782542323475244e-06,6
3446,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.997829695491537e-06,6
907,0,1,0.0,0.0002644802962179318,0.0,9.0,0,9,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-0.0012528658187408255,6
3097,2,1,0.0005289605924358636,0.0002644802962179318,-3.5,1.0,-7,1,-7.0,1,1,1,0,3.0,-10.0,42.25,0.0,3.097987584341387e-05,23
2542,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,9.158876849765534e-06,8
2573,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,-2.618436018311154e-07,23
2021,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-4.8020263852563155e-05,8
1126,1,1,0.0002644802962179318,0.0002644802962179318,6.0,6.0,6,6,1.0,1,0,1,0,6.0,0.0,0.0,0.0,-8.444959244490391e-09,8
2075,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00012445861232751414,17
1275,1,1,0.0002644802962179318,0.0002644802962179318,5.0,5.0,5,5,1.0,1,0,1,0,5.0,0.0,0.0,0.0,3.905958012803173e-07,17
936,2,2,0.0005289605924358636,0.0005289605924358636,4.0,4.0,8,8,1.0,2,0,2,0,4.0,0.0,1.0,0.00024080441192316358,7.298450911616107e-06,17
2726,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.6220769329166254e-05,3
2948,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,7.736992988795674e-05,17
1479,2,3,0.0005289605924358636,0.0007934408886537954,1.5,1.3333333333333333,3,4,0.75,2,0,3,0,1.5,0.0,0.25,0.00024080441192316358,-0.00040141334395839257,5
2161,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,7.22475925205477e-05,5
1799,1,1,0.0002644802962179318,0.0002644802962179318,3.0,3.0,3,3,1.0,1,0,1,0,3.0,0.0,0.0,0.0,4.1849073263147406e-05,5
2218,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,1.9315345465883016e-08,-0.0019805661334790043,18
3162,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.1481389983759242e-05,5
3055,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,4.0326259372790234e-05,6
2214,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,6.432770431715773e-05,3
1563,1,1,0.0002644802962179318,0.0002644802962179318,3.0,4.0,3,4,0.75,1,0,1,0,3.0,0.0,0.0,0.0,0.000126405506207067,2
2359,1,1,0.0002644802962179318,0.0002644802962179318,4.0,2.0,4,2,2.0,1,0,1,0,4.0,0.0,0.0,0.0,3.696399373777275e-05,1
1954,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,0.0,-0.00011679162601894679,1
3291,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.814712080641453e-05,2
2457,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.4485255492832925e-05,17
2458,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.4485255492832925e-05,17
1006,3,3,0.0007934408886537954,0.0007934408886537954,2.3333333333333335,2.3333333333333335,7,7,1.0,3,0,3,0,2.3333333333333335,0.0,0.22222222222222224,1.731841635236878e-05,-0.0023003299167919026,8
3405,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,6.616007661150859e-05,17
2115,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,9.463950975449408e-05,17
2110,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,9.463950975449408e-05,17
2730,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.029592895077505e-08,5
2600,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.029592895077505e-08,5
2158,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,3.917189078039169e-06,20
1329,1,1,0.0002644802962179318,0.0002644802962179318,5.0,5.0,5,5,1.0,1,0,1,0,5.0,0.0,0.0,0.0,-2.3163188474730586e-06,23
1037,1,2,0.0002644802962179318,0.0005289605924358636,2.0,3.5,2,7,0.2857142857142857,1,0,2,0,2.0,0.0,0.0,0.0,-1.0506539165996187e-06,23
7416,5,3,0.001322401481089659,0.0007934408886537954,2.2,-2.3333333333333335,11,-7,-1.5714285714285714,5,0,2,1,2.2,0.0,2.1600000000000006,0.0007224132357694907,-4.324308233695732e-05,23
7458,0,1,0.0,0.0002644802962179318,0.0,-10.0,0,-10,-0.0,0,0,0,1,0.0,0.0,0.0,0.0,-0.0003461816627151278,16
2982,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,4.268209287762521e-05,2
3157,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.8642558173853606e-05,17
3263,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.231448806759109e-05,5
2489,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.139325080006322e-05,5
2689,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.5317851997506697e-05,17
2470,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.0656616840688185e-05,17
2081,1,2,0.0002644802962179318,0.0005289605924358636,2.0,1.0,2,2,1.0,1,0,2,0,2.0,0.0,0.0,8.661978648137319e-07,-5.2373114042540786e-05,23
2513,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-8.128873550463721e-06,23
2516,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-8.128873550463721e-06,23
1112,2,2,0.0005289605924358636,0.0005289605924358636,3.0,3.0,6,6,1.0,2,0,2,0,3.0,0.0,0.0,0.0,-0.0021368481895354076,8
2020,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,5.665468947487144e-06,15
2095,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,1.5274797844032088e-06,8
2063,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,1.5274797844032088e-06,8
3184,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,3.7905292911465477e-06,5
3008,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.7223436468900193e-06,5
3168,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,4.864152974965168e-05,2
6166,1,0,0.0002644802962179318,0.0,1.0,0.0,1,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1.0032476747078571e-33,2
3199,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.3941785278449466e-05,2
3255,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.1252960559044414e-06,3
3315,2,1,0.0005289605924358636,0.0002644802962179318,1.0,1.0,2,1,2.0,2,0,1,0,1.0,0.0,0.0,0.0,3.007391054861276e-07,2
3311,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.3583029454705597e-05,2
1869,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,0.0002456557828593445,2.8066596627483497e-05,2
7163,1,0,0.0002644802962179318,0.0,5.0,0.0,5,0,0.0,1,0,0,0,5.0,0.0,0.0,0.0,1.0032476747078571e-33,6
2444,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.1436795927854861e-05,6
2608,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,3.348039713343545e-05,17
2477,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.4248829169350597e-05,17
2504,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,4.3164397607667916e-05,17
1643,0,1,0.0,0.0002644802962179318,0.0,3.0,0,3,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00012949319282300371,17
2691,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-1.225174405616978e-05,16
2588,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-1.225174405616978e-05,16
2563,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,4.57151654570336e-06,8
1250,3,3,0.0007934408886537954,0.0007934408886537954,1.6666666666666667,1.6666666666666667,5,5,1.0,3,0,3,0,1.6666666666666667,0.0,0.888888888888889,3.399864893362817e-05,3.7609690220363014e-05,8
2587,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.5420051324583908e-07,5
2032,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.0,3,2,1.5,2,0,2,0,1.5,0.0,0.25,4.6043378091091326e-05,8.683223170048383e-09,5
2712,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.288226534515396e-05,5
2674,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.2052821451919668e-05,17
2085,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,4.4105642903839335e-05,17
1745,1,1,0.0002644802962179318,0.0002644802962179318,3.0,3.0,3,3,1.0,1,0,1,0,3.0,0.0,0.0,0.0,4.378924608744572e-05,10
3225,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.3973168379692476e-05,20
2888,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.2174237732743067e-05,20
1345,0,1,0.0,0.0002644802962179318,0.0,5.0,0,5,0.0,0,0,1,0,0.0,0.0,0.0,0.0,4.0018218358885907e-05,1
2349,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,3.209404780366367e-05,2
2390,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.00048160882384632716,2.951438927754427e-05,2
7346,0,1,0.0,0.0002644802962179318,0.0,-1.0,0,-1,-0.0,0,0,0,1,0.0,0.0,0.0,0.0,-7.839584808720781e-05,2
1384,0,1,0.0,0.0002644802962179318,0.0,5.0,0,5,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.003221284457641938,3
1902,1,1,0.0002644802962179318,0.0002644802962179318,2.0,3.0,2,3,0.6666666666666666,1,0,1,0,2.0,0.0,0.0,0.0,2.7211169640805134e-05,6
7273,1,2,0.0002644802962179318,0.0005289605924358636,1.0,0.0,1,0,0.0,1,0,1,1,1.0,0.0,0.0,0.0,-0.00014827770307369344,6
7198,1,0,0.0002644802962179318,0.0,1.0,0.0,1,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1.0032476747078571e-33,6
7385,0,2,0.0,0.0005289605924358636,0.0,-1.0,0,-2,-0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0007232477356079304,6
3388,1,1,0.0002644802962179318,0.0002644802962179318,5.0,1.0,5,1,5.0,1,0,1,0,5.0,0.0,0.0,0.0,0.4082486561799241,9
1389,1,1,0.0002644802962179318,0.0002644802962179318,1.0,5.0,1,5,0.2,1,0,1,0,1.0,0.0,0.0,0.0,0.9128707656219943,9
2635,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,8.043140748873076e-06,17
2597,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,7.215934869599196e-05,17
2528,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.6703040582066e-06,17
2644,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.2122749500259806e-07,5
1452,1,1,0.0002644802962179318,0.0002644802962179318,4.0,4.0,4,4,1.0,1,0,1,0,4.0,0.0,0.0,0.0,-0.00038017047916421985,8
2073,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,2.8095281304785077e-05,2
1462,3,3,0.0007934408886537954,0.0007934408886537954,2.3333333333333335,1.3333333333333333,7,4,1.75,3,0,3,0,2.3333333333333335,0.0,3.555555555555556,0.01006722031631522,-0.00030109873402574375,8
2084,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,5.292404657651947e-07,-2.204071616852721e-06,8
2676,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-4.7004133032060885e-07,23
2757,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.506713111734994e-06,17
2131,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,-8.593416210813463e-06,5
1631,1,1,0.0002644802962179318,0.0002644802962179318,3.0,3.0,3,3,1.0,1,0,1,0,3.0,0.0,0.0,0.0,-1.8607464807519764e-05,20
3278,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.541033969812415e-05,2
3266,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.7663311003088599e-06,13
1572,1,1,0.0002644802962179318,0.0002644802962179318,4.0,4.0,4,4,1.0,1,0,1,0,4.0,0.0,0.0,0.0,0.0001992721354905384,17
2487,2,1,0.0005289605924358636,0.0002644802962179318,0.0,1.0,0,1,0.0,1,1,1,0,1.0,-1.0,1.0,0.0,4.0187174973119225e-05,17
2540,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0328049321061406e-06,16
2067,2,2,0.0005289605924358636,0.0005289605924358636,-4.5,1.0,-9,2,-4.5,1,1,2,0,1.0,-10.0,30.25,0.000571501455036376,7.195124429236249e-07,20
1950,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.0,-6.437283111803094e-06,13
1629,4,3,0.0010579211848717272,0.0007934408886537954,1.0,1.0,4,3,1.3333333333333333,4,0,3,0,1.0,0.0,0.0,0.0,-6.505453760113005e-06,13
1949,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.0,-6.437283111803094e-06,13
2655,2,1,0.0005289605924358636,0.0002644802962179318,-4.5,1.0,-9,1,-9.0,1,1,1,0,1.0,-10.0,30.25,0.0,2.7804479718619976e-06,8
2964,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.7946614655896835e-05,18
1650,1,1,0.0002644802962179318,0.0002644802962179318,3.0,3.0,3,3,1.0,1,0,1,0,3.0,0.0,0.0,0.0,-0.002311839021519785,8
2627,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,6.188069963581218e-07,8
2089,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,1.663450716976738e-06,3.103841241989049e-06,8
1663,1,1,0.0002644802962179318,0.0002644802962179318,3.0,3.0,3,3,1.0,1,0,1,0,3.0,0.0,0.0,0.0,-0.002311839021519785,8
1670,1,1,0.0002644802962179318,0.0002644802962179318,3.0,3.0,3,3,1.0,1,0,1,0,3.0,0.0,0.0,0.0,-0.002311839021519785,8
1672,1,1,0.0002644802962179318,0.0002644802962179318,3.0,3.0,3,3,1.0,1,0,1,0,3.0,0.0,0.0,0.0,-0.002311839021519785,8
1681,1,1,0.0002644802962179318,0.0002644802962179318,9.0,3.0,9,3,3.0,1,0,1,0,9.0,0.0,0.0,0.0,-0.002311839021519785,8
2662,2,1,0.0005289605924358636,0.0002644802962179318,1.0,1.0,2,1,2.0,2,0,1,0,1.0,0.0,0.0,0.0,-7.012023377495602e-10,8
2621,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-7.012023377495602e-10,8
2666,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,1.642347129961561e-09,8
1698,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.5,2,3,0.6666666666666666,2,0,2,0,1.0,0.0,0.0,0.010150832133376437,1.5337155909745031e-07,8
2671,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.0335856008086164e-06,8
2692,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,1.0205516127328055e-06,8
2716,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,3.2323614083575073e-07,5
2735,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,4.102629869890615e-06,17
1723,0,1,0.0,0.0002644802962179318,0.0,3.0,0,3,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-0.0012651322583549377,10
2769,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.8446896400103602e-05,2
2897,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,1.4034106110728248e-05,10
2940,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.9688240402344016e-05,19
2203,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-8.971543244902482e-06,10
3030,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0831617239672619e-06,23
3140,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.135679666067258e-06,1
3209,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,3.091402960657337e-06,2
3242,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0272627201942134e-06,2
3265,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0440204109266634e-06,10
3195,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.4480342786573313e-05,2
3272,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.4480342786573313e-05,2
3271,1,1,0.0002644802962179318,0.0002644802962179318,3.0,1.0,3,1,3.0,1,0,1,0,3.0,0.0,0.0,0.0,0.4999998972715635,11
1870,1,1,0.0002644802962179318,0.0002644802962179318,1.0,3.0,1,3,0.3333333333333333,1,0,1,0,1.0,0.0,0.0,0.0,0.866025463094721,11
3214,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0433960407115372e-05,6
3397,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.010633646530724e-06,6
3401,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,6.116296426370248e-06,6
3390,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,6.116296426370248e-06,6
2751,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.1528236697734074e-06,17
1976,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.00024080441192316358,3.14036053883267e-05,17
1987,0,2,0.0,0.0005289605924358636,0.0,1.0,0,2,0.0,0,0,2,0,0.0,0.0,0.0,0.0,3.4639309294884575e-06,17
2578,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,3.3614294545327463e-07,17
2613,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,4.4634033426812786e-07,8
2697,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,4.4634033426812786e-07,8
2049,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,-0.0015412260143465232,8
2660,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.1269103821821283e-05,5
7450,0,1,0.0,0.0002644802962179318,0.0,-10.0,0,-10,-0.0,0,0,0,1,0.0,0.0,0.0,0.0,-7.701898344497912e-08,20
6157,1,0,0.0002644802962179318,0.0,1.0,0.0,1,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1.0032476747078571e-33,18
3363,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.1428697857413046e-05,23
7452,1,1,0.0002644802962179318,0.0002644802962179318,1.0,-10.0,1,-10,-0.1,1,0,0,1,1.0,0.0,0.0,0.0,-1.0668653821686047e-05,0
2737,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.1418393623023786e-05,5
7344,0,1,0.0,0.0002644802962179318,0.0,-1.0,0,-1,-0.0,0,0,0,1,0.0,0.0,0.0,0.0,-9.835882120603334e-06,2
2885,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,4.3820680702038746e-07,3
2205,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,-0.0012973490566125703,10
2221,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-9.265275389892233e-07,23
2222,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,-0.00042414263826682727,10
7462,0,1,0.0,0.0002644802962179318,0.0,-10.0,0,-10,-0.0,0,0,0,1,0.0,0.0,0.0,0.0,-0.00010467461922355644,3
2259,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,-0.0007052975096491371,16
3287,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,3.571160150185532e-06,3
2319,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,-0.0005815917013493842,3
2322,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,-0.0005815917013493842,3
2327,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-0.0005815917013493842,3
3391,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-0.00013920731319342508,6
3449,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-0.00013920731319342508,6
