,out_degree,in_degree,out_degree_centrality,in_degree_centrality,avg_trust_given,avg_trust_received,total_trust_given,total_trust_received,trust_ratio,positive_trust_given_count,negative_trust_given_count,positive_trust_received_count,negative_trust_received_count,positive_trust_given_avg,negative_trust_given_avg,trust_selectivity,betweenness_centrality,eigenvector_centrality,community,cluster,pca_x,pca_y,tsne_x,tsne_y
782,1,1,0.0002644802962179318,0.0002644802962179318,10.0,10.0,10,10,1.0,1,0,1,0,10.0,0.0,0.0,0.0,-0.00024400937153069217,8,3,-0.6912342389342745,4.160164350221385,30.223778,54.236935
1438,2,2,0.0005289605924358636,0.0005289605924358636,2.0,2.0,4,4,1.0,2,0,2,0,2.0,0.0,1.0,1.4634777768676594e-05,-0.0022098383941158437,8,1,-0.594044745194556,0.3622817522634606,-0.101403944,28.029823
2015,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00020400125480788225,3,1,-0.73429882814663,-0.23951873807930654,-9.600648,-43.590855
2062,1,1,0.0002644802962179318,0.0002644802962179318,3.0,2.0,3,2,1.5,1,0,1,0,3.0,0.0,0.0,0.0,1.2538211628062736e-06,22,1,-0.7133171939823674,0.7368574547963661,12.49136,35.78162
359,11,11,0.0029092832583972497,0.0029092832583972497,1.8181818181818181,2.090909090909091,20,23,0.8695652173913043,11,0,11,0,1.8181818181818181,0.0,0.14876033057851237,0.0024080441192316357,5.8598449476677974e-05,22,1,0.5628551836434079,0.5106584478512085,21.790794,4.812046
2060,1,1,0.0002644802962179318,0.0002644802962179318,3.0,2.0,3,2,1.5,1,0,1,0,3.0,0.0,0.0,0.0,1.2538211628062736e-06,22,1,-0.7133171939823674,0.7368574547963661,12.49136,35.78162
2617,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,6.269105814031368e-07,22,1,-0.717875389571385,0.3505220865725416,-10.915987,50.35723
2061,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,1.2538211628062736e-06,22,1,-0.7041946998187317,0.4127682060663956,-3.8064287,33.64564
2616,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,6.269105814031368e-07,22,1,-0.717875389571385,0.3505220865725416,-10.915987,50.35723
2059,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,1.2538211628062736e-06,22,1,-0.7041946998187317,0.4127682060663956,-3.8064287,33.64564
2058,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,1.2538211628062736e-06,22,1,-0.7041946998187317,0.4127682060663956,-3.3169322,33.06942
2057,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,1.2538211628062736e-06,22,1,-0.7041946998187317,0.4127682060663956,-3.3169322,33.06942
2056,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,1.2538211628062736e-06,22,1,-0.7041946998187317,0.4127682060663956,-3.3169322,33.06942
2055,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,1.2538211628062736e-06,22,1,-0.7041946998187317,0.4127682060663956,-3.3169322,33.06942
2189,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.00024080441192316358,4.092793282573063e-05,3,1,-0.5795722105594775,-0.04069119957067027,-33.944145,-28.591496
3012,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0001547214588196376,5,1,-0.7053896083207168,-0.05474031868785202,-58.19529,-22.770647
2852,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00011810589363261147,10,1,-0.7055163659791922,-0.05501342089864245,-54.975784,-18.566418
465,5,3,0.001322401481089659,0.0007934408886537954,5.6,6.0,28,18,1.5555555555555556,5,0,3,0,5.6,0.0,1.44,0.0,3.6270674127932696e-06,6,3,-0.3751420067583022,2.2501786012043263,28.120174,46.770824
559,5,3,0.001322401481089659,0.0007934408886537954,5.0,5.0,25,15,1.6666666666666667,5,0,3,0,5.0,0.0,0.0,0.0003406935409186576,1.9900745838644655e-05,6,3,-0.3663451915871478,1.9673043789360796,28.022308,45.54339
2668,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.935107028721921e-05,17,1,-0.7058236220198457,-0.05567541091163641,-46.85164,7.090442
2042,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,7.080140924794176e-05,10,1,-0.7039539363791056,0.41328693628301727,-5.0731773,32.18975
2034,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,7.080140924794176e-05,10,1,-0.7039539363791056,0.41328693628301727,-5.0731773,32.18975
3257,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,7.872255339855723e-05,2,1,-0.7056527052645619,-0.0553071669389205,-50.179146,-7.263126
3146,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.819935712901037e-05,8,1,-0.7056198979749689,-0.05523648289958384,-51.66527,-11.466077
3069,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,8.819935712901037e-05,8,1,-0.7427185674194668,-0.4672688896696882,4.2282934,-64.22382
7338,0,1,0.0,0.0002644802962179318,0.0,-1.0,0,-1,-0.0,0,0,0,1,0.0,0.0,0.0,0.0,-8.819935712901037e-05,8,1,-0.7137031458435665,-1.128513231508136,17.260036,-41.52481
560,0,3,0.0,0.0007934408886537954,0.0,5.0,0,15,0.0,0,0,3,0,0.0,0.0,0.0,0.0,1.852948223992184e-05,6,1,-0.604907891161321,0.45023604047493543,-20.633738,-33.52272
3424,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,3.532554703229589e-05,6,1,-0.7429016087115593,-0.46766325622818783,8.098618,-63.957573
3399,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,3.532554703229589e-05,6,1,-0.7429016087115593,-0.46766325622818783,8.098618,-63.957573
2409,1,1,0.0002644802962179318,0.0002644802962179318,3.0,2.0,3,2,1.5,1,0,1,0,3.0,0.0,0.0,0.0,8.470585554362899e-05,6,1,-0.7130282954109787,0.7374798932311669,12.502437,35.79575
3128,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,4.2352927771814497e-05,6,1,-0.7428772809612377,-0.46761084154590105,7.326076,-64.03098
3413,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.2640195272029514e-05,5,1,-0.7058814725917865,-0.05580005126301648,-44.974606,17.065287
676,7,6,0.0018513620735255225,0.0015868817773075907,2.0,2.0,14,12,1.1666666666666667,7,0,6,0,2.0,0.0,0.5714285714285714,0.0004960652437786408,0.00022503724315620685,8,1,-0.08715154538689104,0.4843456970301459,10.688444,15.061501
2547,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.207988914005656e-05,8,1,-0.7058834122885508,-0.05580423038308685,-45.00749,17.423033
1114,2,2,0.0005289605924358636,0.0005289605924358636,3.0,3.0,6,6,1.0,2,0,2,0,3.0,0.0,0.0,0.0,-0.002264491723944564,8,1,-0.6082729550996672,0.8753821144763266,20.556705,32.147526
2008,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.0,-7.926018726598131e-05,8,1,-0.6041603889013696,-0.04562540496270213,-39.334454,-34.785454
2599,2,1,0.0005289605924358636,0.0002644802962179318,1.0,1.0,2,1,2.0,2,0,1,0,1.0,0.0,0.0,1.3231011644129868e-07,1.5766398695723562e-06,8,1,-0.6625151626013039,0.11438529812140542,-23.958296,38.309414
2998,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.447826908568116e-05,17,1,-0.7057366353826747,-0.05548799625593523,-47.718033,-0.31893063
2123,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.0,3,2,1.5,2,0,2,0,1.5,0.0,0.25,1.1351824483079539e-06,8.454818070425034e-05,8,1,-0.6058814850672485,0.1475462343274721,-20.982384,25.049105
1161,4,3,0.0010579211848717272,0.0007934408886537954,1.75,2.0,7,6,1.1666666666666667,4,0,3,0,1.75,0.0,0.6875,1.1891268918716365e-05,0.0003977487464070882,10,1,-0.4380404931790985,0.3792585169823242,0.47532168,14.409828
7333,1,1,0.0002644802962179318,0.0002644802962179318,1.0,-1.0,1,-1,-1.0,1,0,0,1,1.0,0.0,0.0,0.0,1.0335157641045335e-05,10,1,-0.6649440260952663,-1.0450358588993989,21.914566,-34.29635
2890,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-1.0335157641045335e-05,10,1,-0.7059610098575102,-0.05597141608128983,-40.130005,29.813696
2949,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-1.0335157641045335e-05,10,1,-0.7059610098575102,-0.05597141608128983,-40.130005,29.813696
2212,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.0,-5.739906148492536e-07,23,1,-0.6038879889536729,-0.04503851318172455,-39.453262,-34.239178
2929,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-1.0335157641045335e-05,10,1,-0.7059610098575102,-0.05597141608128983,-40.130005,29.813696
1196,2,2,0.0005289605924358636,0.0005289605924358636,1.0,3.0,2,6,0.3333333333333333,2,0,2,0,1.0,0.0,0.0,1.3231011644129868e-07,0.00019439940278187615,19,1,-0.5833889252457876,0.3004274732310981,-20.387352,-0.35912493
3359,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,6.706500186772913e-05,2,1,-0.7056930619797473,-0.05539411638457867,-48.548412,-3.034195
2974,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.265675936470586e-05,2,1,-0.7056390856267473,-0.05527782312457346,-50.870346,-8.722636
1666,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.5,1,3,0.3333333333333333,1,0,2,0,1.0,0.0,0.0,0.0,8.32058840881804e-05,17,1,-0.6448664157187882,-0.04635440452355618,-8.499543,-23.643867
1115,4,4,0.0010579211848717272,0.0010579211848717272,1.75,1.5,7,6,1.1666666666666667,4,0,4,0,1.75,0.0,0.1875,0.010154196927156516,0.00026461855409308114,15,1,0.6214206580126277,0.4626762597165672,45.088654,13.261736
2699,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.5333836121041126e-05,13,1,-0.7429361985334781,-0.46773778077329603,9.272373,-63.83312
2648,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.5662420315643424e-05,17,1,-0.7058363915792106,-0.05570292321294662,-46.358913,9.048396
2506,2,1,0.0005289605924358636,0.0002644802962179318,1.5,1.0,3,1,3.0,2,0,1,0,1.5,0.0,0.25,1.0654019152547717e-06,2.5662420315643424e-05,17,1,-0.6675700782488555,0.3888339005602402,-18.016052,38.988647
1956,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,6.349608789595982e-06,2.6595214447562977e-05,5,1,-0.6031565552965447,-0.0447293988242932,-38.695675,-33.786617
2622,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-5.416263478105432e-06,8,1,-0.7059439813751367,-0.055934727835084116,-40.18104,28.819263
2036,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-1.0832526956210864e-05,8,1,-0.7350425508503143,-0.241121105281685,-9.227333,-43.108055
2832,1,1,0.0002644802962179318,0.0002644802962179318,5.0,1.0,5,1,5.0,1,0,1,0,5.0,0.0,0.0,0.0,-6.88612864021374e-06,10,3,-0.7537583849062265,1.569701271237127,12.711053,53.698845
2164,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,-1.377225728042748e-05,10,1,-0.7042467178747088,0.4126561320011341,-3.3960295,33.813835
2130,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,-1.377225728042748e-05,10,1,-0.7042467178747088,0.4126561320011341,-3.3960295,33.813835
797,0,1,0.0,0.0002644802962179318,0.0,10.0,0,10,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-6.88612864021374e-05,10,1,-0.6710926356486115,1.5735374973989067,-22.643438,-28.312784
2835,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-6.88612864021374e-06,10,1,-0.7430477392749205,-0.46797809779593225,12.424103,-63.80151
2938,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.777817990025237e-06,5,1,-0.7059052291245996,-0.055851235244403094,-43.017372,22.712927
2956,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.000127328854277169,5,1,-0.7054844374567307,-0.05494463018274892,-55.75916,-19.863455
1857,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.5,3,3,1.0,2,0,2,0,1.5,0.0,0.25,0.00024080441192316358,9.592953261909646e-05,2,1,-0.5749446702448493,0.18277057678702588,-8.889943,8.98878
415,4,4,0.0010579211848717272,0.0010579211848717272,3.75,5.0,15,20,0.75,4,0,4,0,3.75,0.0,13.6875,0.0004821765940214362,0.0005665958811021389,18,3,-0.13758080786728677,0.9029309584521541,33.807667,25.261156
829,1,1,0.0002644802962179318,0.0002644802962179318,8.0,10.0,8,10,0.8,1,0,1,0,8.0,0.0,0.0,0.0,6.0668696295186286e-05,18,3,-0.6764622356727565,3.645974322821018,30.081385,52.618153
3324,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,6.066869629518629e-06,18,1,-0.7059042284706752,-0.05584907931313794,-43.086185,22.528427
901,0,1,0.0,0.0002644802962179318,0.0,9.0,0,9,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.000714407167669799,2,1,-0.6763999266495058,1.3524931852367872,-22.304468,-28.85822
1927,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,0.0,8.93210088551774e-05,17,1,-0.6497979494004389,-0.13231117704898768,3.5753193,-26.523539
1419,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.3333333333333333,3,4,0.75,3,0,3,0,1.0,0.0,0.0,1.147103727663105e-06,9.833514259768239e-05,17,1,-0.4973033365891884,0.0010461096442809417,-8.605289,-18.919018
2555,2,1,0.0005289605924358636,0.0002644802962179318,1.0,1.0,2,1,2.0,2,0,1,0,1.0,0.0,0.0,0.00010443507437669796,2.3837476657826405e-05,20,1,-0.6519681189632002,0.11630026394345867,-23.78889,38.893867
7374,4,4,0.0010579211848717272,0.0010579211848717272,-1.25,-0.5,-5,-2,2.5,3,1,3,1,1.6666666666666667,-10.0,25.6875,0.001417643774371366,0.007718943737098032,8,4,0.2317996218530711,-1.9953209244721417,46.736305,-21.894712
831,1,1,0.0002644802962179318,0.0002644802962179318,10.0,10.0,10,10,1.0,1,0,1,0,10.0,0.0,0.0,0.0,-0.0001044565537175669,5,3,-0.6907511277674995,4.161205224037538,30.272047,53.741806
861,1,1,0.0002644802962179318,0.0002644802962179318,6.0,9.0,6,9,0.6666666666666666,1,0,1,0,6.0,0.0,0.0,0.0,0.0007014916302215314,13,3,-0.6689227102690037,2.918381382948038,29.608566,48.875668
1549,3,3,0.0007934408886537954,0.0007934408886537954,1.6666666666666667,1.3333333333333333,5,4,1.25,3,0,3,0,1.6666666666666667,0.0,0.2222222222222222,0.00024080441192316358,0.00016495426314854555,13,1,-0.47686377189669016,0.23903958958478946,-4.6860294,14.666563
3201,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,7.794351446905902e-05,13,1,-0.7056554021818445,-0.05531297750753664,-49.951004,-7.0876923
3301,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.640863636187646e-05,5,1,-0.705868426807399,-0.05577194382871596,-45.34567,14.804816
2370,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,2.30225417454086e-06,0.00010558282307150623,2,1,-0.6032893880174681,-0.04420812424780484,-39.217545,-32.423096
7541,2,2,0.0005289605924358636,0.0005289605924358636,1.0,-10.0,2,-20,-0.1,2,0,0,2,1.0,0.0,0.0,8.820674429419911e-07,-0.0011063729370176442,2,1,-0.5982816986787213,-3.1424432444280703,40.3502,-44.09029
1825,1,2,0.0002644802962179318,0.0005289605924358636,2.0,1.5,2,3,0.6666666666666666,1,0,2,0,2.0,0.0,0.0,0.0,0.0001863405693981974,2,1,-0.6526885946896699,0.25106325777858296,-4.0065,24.007572
2014,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,6.442927409315414e-07,0.00021481196671039473,19,1,-0.603077680171927,-0.04342122411542271,-39.188473,-29.648449
1979,0,2,0.0,0.0005289605924358636,0.0,1.0,0,2,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.00014419283428777956,17,1,-0.6895364953252695,-0.4616118229536308,1.5598032,-48.926456
1238,1,1,0.0002644802962179318,0.0002644802962179318,5.0,5.0,5,5,1.0,1,0,1,0,5.0,0.0,0.0,0.0,0.00010204934744954075,17,3,-0.6986671885128868,1.8194795557956767,28.306639,44.133846
2501,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.040986948990815e-05,17,1,-0.7058545751314865,-0.055742100083096525,-45.783474,12.111682
2500,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,4.5149666770236745e-05,17,1,-0.7057689296209396,-0.055557574914708335,-47.315548,2.438609
1630,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,0.0,7.958979885486553e-05,17,1,-0.5015712446080183,-0.03358050267460057,-7.1550236,-11.599561
1637,0,1,0.0,0.0002644802962179318,0.0,3.0,0,3,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00013544900031071022,17,1,-0.7265172956184026,-0.013143617197053946,-17.296574,-40.612564
2491,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,6.772359503537434e-05,17,1,-0.7056907820278363,-0.055389204177183356,-48.602394,-3.1926472
2496,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,6.772359503537434e-05,17,1,-0.7427894514723342,-0.46742161094728774,5.2368765,-64.346375
927,4,3,0.0010579211848717272,0.0007934408886537954,2.5,2.6666666666666665,10,8,1.25,4,0,3,0,2.5,0.0,0.75,0.0004451705692831627,-0.0022436582510894365,8,1,-0.40264351632152234,0.7103067096367726,12.422287,27.397585
2048,2,2,0.0005289605924358636,0.0005289605924358636,-4.5,1.0,-9,2,-4.5,1,1,2,0,1.0,-10.0,30.25,2.043456242815613e-06,3.633353915112785e-06,8,4,-0.04942748530655054,-3.695864479088298,42.831383,-21.44736
1971,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,5.292404657651947e-07,4.7264938225150064e-05,17,1,-0.6036692521688295,-0.04467282576445448,-39.529316,-33.556885
1265,1,1,0.0002644802962179318,0.0002644802962179318,5.0,5.0,5,5,1.0,1,0,1,0,5.0,0.0,0.0,0.0,-7.280404276450492e-06,23,3,-0.699045671905392,1.818664104859742,28.13395,44.41757
923,2,3,0.0005289605924358636,0.0007934408886537954,2.0,2.6666666666666665,4,8,0.5,2,0,3,0,2.0,0.0,1.0,0.00024379221368449046,-2.444685642875625e-05,23,1,-0.5023123041158549,0.4565988239635134,8.663333,24.265219
1962,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.0,3,2,1.5,2,0,2,0,1.5,0.0,0.25,1.1051786196861417e-06,-1.7842046926617992e-06,23,1,-0.6061833667908532,0.14690180930099436,-21.128208,24.779137
1246,2,1,0.0005289605924358636,0.0002644802962179318,5.0,5.0,10,5,2.0,2,0,1,0,5.0,0.0,0.0,0.0,-0.0038530650358663083,17,3,-0.6689678791653877,1.9602454430297804,27.691303,45.44549
950,1,1,0.0002644802962179318,0.0002644802962179318,10.0,8.0,10,8,1.25,1,0,1,0,10.0,0.0,0.0,0.0,0.00010885328636025003,20,3,-0.7074652985677258,3.750184616096078,28.63719,53.497284
1366,3,3,0.0007934408886537954,0.0007934408886537954,1.6666666666666667,1.6666666666666667,5,5,1.0,3,0,3,0,1.6666666666666667,0.0,0.888888888888889,2.552732341249405e-06,-0.00030912631538624594,2,1,-0.4888021942614569,0.23590938854974627,-0.78542435,12.735878
3326,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,4.598884799362997e-05,20,1,-0.7057660244999515,-0.05555131576655121,-47.359486,2.1698477
1878,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,4.830682553221603e-07,9.288098706431232e-05,2,1,-0.5014767417763708,-0.03347326852275501,-7.126023,-11.604242
985,1,1,0.0002644802962179318,0.0002644802962179318,8.0,8.0,8,8,1.0,1,0,1,0,8.0,0.0,0.0,0.0,0.0002182045120262766,18,3,-0.6930865044163251,3.226305467492049,28.949337,51.36171
1898,0,1,0.0,0.0002644802962179318,0.0,3.0,0,3,0.0,0,0,1,0,0.0,0.0,0.0,0.0,8.182669200985373e-05,18,1,-0.7267029281003141,-0.013543566531984292,-17.374863,-40.66292
652,1,2,0.0002644802962179318,0.0005289605924358636,8.0,6.5,8,13,0.6153846153846154,1,0,2,0,8.0,0.0,0.0,0.0,1.3801366687318754e-06,6,3,-0.6507003668382559,2.82627305024763,28.071037,50.616207
2538,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,4.108456317425943e-05,13,1,-0.7177353311758943,0.3508238455187729,-10.446708,50.845978
2537,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,4.108456317425943e-05,13,1,-0.7057830024069434,-0.05558789504696583,-47.17382,3.3103275
2546,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.8373446765380937e-05,17,1,-0.7058270064075471,-0.05568270265064879,-46.62639,7.6003532
1652,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.5,3,3,1.0,2,0,2,0,1.5,0.0,0.25,1.9229070256135405e-06,0.00014607696547741937,16,1,-0.5987501494853484,0.17913908542488646,-9.921905,10.417222
2480,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,4.030265801815426e-05,16,1,-0.7057857092466776,-0.0555937269937259,-47.14351,3.5588741
2901,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,2.614735564885396e-05,10,1,-0.7177870415739288,0.350712434309431,-10.52529,50.635002
1912,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,5.229471129770792e-05,10,1,-0.7040180038238194,0.41314890154017436,-4.7315507,32.50101
2937,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.614735564885396e-05,10,1,-0.7058347128049779,-0.05569930625630773,-46.211174,8.742163
1627,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.5,3,3,1.0,2,0,2,0,1.5,0.0,0.25,1.4995146530013848e-06,5.551856832904025e-05,8,1,-0.5991061496353292,0.17845654384103082,-9.665785,10.004055
1980,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,7.917032554924855e-05,17,1,-0.6948024702679139,0.08926010826216699,-19.353659,-9.184476
2082,2,2,0.0005289605924358636,0.0005289605924358636,2.5,1.0,5,2,2.5,2,0,2,0,2.5,0.0,2.25,0.010386344140641948,1.4321956155510547e-05,8,1,0.4529894641098684,0.6373711101188613,45.219257,13.811024
2569,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,1.4320313808380587e-05,8,1,-0.7178279850394396,0.35062422069707117,-11.395208,51.053978
2567,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.4320313808380587e-05,8,1,-0.7058756562704886,-0.05578751986866755,-45.112404,16.033043
867,2,2,0.0005289605924358636,0.0005289605924358636,4.5,4.5,9,9,1.0,2,0,2,0,4.5,0.0,12.25,5.839377700970792e-06,5.1013941956684705e-05,17,3,-0.42195372999748443,1.043252738772495,33.50536,25.884113
577,4,3,0.0010579211848717272,0.0007934408886537954,2.25,4.666666666666667,9,14,0.6428571428571429,3,1,3,0,4.666666666666667,-5.0,28.6875,2.825222758801465e-06,0.000494488926384098,17,4,0.03892287946676968,-0.29465227425597906,46.78536,-16.84684
2603,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-1.3609438283235444e-05,8,1,-0.7059723449316863,-0.05599583775217114,-40.260715,30.369293
